storm_id,source_page,source_row,reason
,64,20.0,NON_OBSERVATION_NARRATIVE_ROW
,80,33.0,NON_OBSERVATION_NARRATIVE_ROW
,81,4.0,NON_OBSERVATION_NARRATIVE_ROW
,115,10.0,NON_OBSERVATION_NARRATIVE_ROW
,127,5.0,NON_OBSERVATION_NARRATIVE_ROW
,140,8.0,NON_OBSERVATION_NARRATIVE_ROW
,150,2.0,NON_OBSERVATION_NARRATIVE_ROW
,150,14.0,NON_OBSERVATION_NARRATIVE_ROW
,166,5.0,NON_OBSERVATION_NARRATIVE_ROW
,166,24.0,NON_OBSERVATION_NARRATIVE_ROW
,187,7.0,NON_OBSERVATION_NARRATIVE_ROW
,198,18.0,NON_OBSERVATION_NARRATIVE_ROW
,198,22.0,NON_OBSERVATION_NARRATIVE_ROW
,217,12.0,NON_OBSERVATION_NARRATIVE_ROW
,234,24.0,NON_OBSERVATION_NARRATIVE_ROW
,234,29.0,NON_OBSERVATION_NARRATIVE_ROW
,256,17.0,NON_OBSERVATION_NARRATIVE_ROW
,271,18.0,NON_OBSERVATION_NARRATIVE_ROW
,45,15.0,NON_OBSERVATION_NARRATIVE_ROW
,45,21.0,NON_OBSERVATION_NARRATIVE_ROW
,66,35.0,NON_OBSERVATION_NARRATIVE_ROW
,67,4.0,NON_OBSERVATION_NARRATIVE_ROW
,96,20.0,NON_OBSERVATION_NARRATIVE_ROW
,96,41.0,NON_OBSERVATION_NARRATIVE_ROW
,144,5.0,NON_OBSERVATION_NARRATIVE_ROW
,144,7.0,NON_OBSERVATION_NARRATIVE_ROW
,156,29.0,NON_OBSERVATION_NARRATIVE_ROW
,156,35.0,NON_OBSERVATION_NARRATIVE_ROW
,182,6.0,NON_OBSERVATION_NARRATIVE_ROW
,182,11.0,NON_OBSERVATION_NARRATIVE_ROW
,208,14.0,NON_OBSERVATION_NARRATIVE_ROW
,208,19.0,NON_OBSERVATION_NARRATIVE_ROW
,227,14.0,NON_OBSERVATION_NARRATIVE_ROW
,227,20.0,NON_OBSERVATION_NARRATIVE_ROW
,44,20.0,NON_OBSERVATION_NARRATIVE_ROW
,44,32.0,NON_OBSERVATION_NARRATIVE_ROW
,75,7.0,NON_OBSERVATION_NARRATIVE_ROW
,75,9.0,NON_OBSERVATION_NARRATIVE_ROW
,87,18.0,NON_OBSERVATION_NARRATIVE_ROW
,109,14.0,NON_OBSERVATION_NARRATIVE_ROW
,136,6.0,NON_OBSERVATION_NARRATIVE_ROW
,136,16.0,NON_OBSERVATION_NARRATIVE_ROW
,152,8.0,NON_OBSERVATION_NARRATIVE_ROW
,152,15.0,NON_OBSERVATION_NARRATIVE_ROW
,166,7.0,NON_OBSERVATION_NARRATIVE_ROW
,180,2.0,NON_OBSERVATION_NARRATIVE_ROW
,180,24.0,NON_OBSERVATION_NARRATIVE_ROW
,203,12.0,NON_OBSERVATION_NARRATIVE_ROW
,203,13.0,NON_OBSERVATION_NARRATIVE_ROW
,226,21.0,NON_OBSERVATION_NARRATIVE_ROW
,255,2.0,NON_OBSERVATION_NARRATIVE_ROW
,255,10.0,NON_OBSERVATION_NARRATIVE_ROW
,10,1.0,NON_OBSERVATION_NARRATIVE_ROW
,10,2.0,NON_OBSERVATION_NARRATIVE_ROW
,10,3.0,NON_OBSERVATION_NARRATIVE_ROW
,10,4.0,NON_OBSERVATION_NARRATIVE_ROW
,10,5.0,NON_OBSERVATION_NARRATIVE_ROW
,10,6.0,NON_OBSERVATION_NARRATIVE_ROW
,10,21.0,NON_OBSERVATION_NARRATIVE_ROW
,10,22.0,NON_OBSERVATION_NARRATIVE_ROW
,16,2.0,NON_OBSERVATION_NARRATIVE_ROW
,16,3.0,NON_OBSERVATION_NARRATIVE_ROW
,16,4.0,NON_OBSERVATION_NARRATIVE_ROW
,16,5.0,NON_OBSERVATION_NARRATIVE_ROW
,16,6.0,NON_OBSERVATION_NARRATIVE_ROW
,16,7.0,NON_OBSERVATION_NARRATIVE_ROW
,16,8.0,NON_OBSERVATION_NARRATIVE_ROW
,16,13.0,NON_OBSERVATION_NARRATIVE_ROW
,16,14.0,NON_OBSERVATION_NARRATIVE_ROW
,16,24.0,NON_OBSERVATION_NARRATIVE_ROW
,26,2.0,NON_OBSERVATION_NARRATIVE_ROW
,26,3.0,NON_OBSERVATION_NARRATIVE_ROW
,26,4.0,NON_OBSERVATION_NARRATIVE_ROW
,26,5.0,NON_OBSERVATION_NARRATIVE_ROW
,26,6.0,NON_OBSERVATION_NARRATIVE_ROW
,26,7.0,NON_OBSERVATION_NARRATIVE_ROW
,26,18.0,NON_OBSERVATION_NARRATIVE_ROW
,31,2.0,NON_OBSERVATION_NARRATIVE_ROW
,31,3.0,NON_OBSERVATION_NARRATIVE_ROW
,31,4.0,NON_OBSERVATION_NARRATIVE_ROW
,31,5.0,NON_OBSERVATION_NARRATIVE_ROW
,31,6.0,NON_OBSERVATION_NARRATIVE_ROW
,31,7.0,NON_OBSERVATION_NARRATIVE_ROW
,37,4.0,NON_OBSERVATION_NARRATIVE_ROW
,37,5.0,NON_OBSERVATION_NARRATIVE_ROW
,37,6.0,NON_OBSERVATION_NARRATIVE_ROW
,37,7.0,NON_OBSERVATION_NARRATIVE_ROW
,37,8.0,NON_OBSERVATION_NARRATIVE_ROW
,37,12.0,NON_OBSERVATION_NARRATIVE_ROW
,37,15.0,NON_OBSERVATION_NARRATIVE_ROW
,37,16.0,NON_OBSERVATION_NARRATIVE_ROW
,37,19.0,NON_OBSERVATION_NARRATIVE_ROW
,37,20.0,NON_OBSERVATION_NARRATIVE_ROW
,43,2.0,NON_OBSERVATION_NARRATIVE_ROW
,43,3.0,NON_OBSERVATION_NARRATIVE_ROW
,43,4.0,NON_OBSERVATION_NARRATIVE_ROW
,43,6.0,NON_OBSERVATION_NARRATIVE_ROW
,43,7.0,NON_OBSERVATION_NARRATIVE_ROW
,43,8.0,NON_OBSERVATION_NARRATIVE_ROW
,46,2.0,NON_OBSERVATION_NARRATIVE_ROW
,46,3.0,NON_OBSERVATION_NARRATIVE_ROW
,46,4.0,NON_OBSERVATION_NARRATIVE_ROW
,46,5.0,NON_OBSERVATION_NARRATIVE_ROW
,46,6.0,NON_OBSERVATION_NARRATIVE_ROW
,46,24.0,NON_OBSERVATION_NARRATIVE_ROW
,46,25.0,NON_OBSERVATION_NARRATIVE_ROW
,52,2.0,NON_OBSERVATION_NARRATIVE_ROW
,52,3.0,NON_OBSERVATION_NARRATIVE_ROW
,52,4.0,NON_OBSERVATION_NARRATIVE_ROW
,52,5.0,NON_OBSERVATION_NARRATIVE_ROW
,52,6.0,NON_OBSERVATION_NARRATIVE_ROW
,52,7.0,NON_OBSERVATION_NARRATIVE_ROW
,52,8.0,NON_OBSERVATION_NARRATIVE_ROW
,52,19.0,NON_OBSERVATION_NARRATIVE_ROW
,52,20.0,NON_OBSERVATION_NARRATIVE_ROW
,52,25.0,NON_OBSERVATION_NARRATIVE_ROW
,57,2.0,NON_OBSERVATION_NARRATIVE_ROW
,57,3.0,NON_OBSERVATION_NARRATIVE_ROW
,57,4.0,NON_OBSERVATION_NARRATIVE_ROW
,57,5.0,NON_OBSERVATION_NARRATIVE_ROW
,57,6.0,NON_OBSERVATION_NARRATIVE_ROW
,57,7.0,NON_OBSERVATION_NARRATIVE_ROW
,57,8.0,NON_OBSERVATION_NARRATIVE_ROW
,57,9.0,NON_OBSERVATION_NARRATIVE_ROW
,57,10.0,NON_OBSERVATION_NARRATIVE_ROW
,61,3.0,NON_OBSERVATION_NARRATIVE_ROW
,61,4.0,NON_OBSERVATION_NARRATIVE_ROW
,61,5.0,NON_OBSERVATION_NARRATIVE_ROW
,61,6.0,NON_OBSERVATION_NARRATIVE_ROW
,61,7.0,NON_OBSERVATION_NARRATIVE_ROW
,61,8.0,NON_OBSERVATION_NARRATIVE_ROW
,61,9.0,NON_OBSERVATION_NARRATIVE_ROW
,61,16.0,NON_OBSERVATION_NARRATIVE_ROW
,61,19.0,NON_OBSERVATION_NARRATIVE_ROW
,61,20.0,NON_OBSERVATION_NARRATIVE_ROW
,65,2.0,NON_OBSERVATION_NARRATIVE_ROW
,68,2.0,NON_OBSERVATION_NARRATIVE_ROW
,68,3.0,NON_OBSERVATION_NARRATIVE_ROW
,68,4.0,NON_OBSERVATION_NARRATIVE_ROW
,13,1.0,NON_OBSERVATION_NARRATIVE_ROW
,13,2.0,NON_OBSERVATION_NARRATIVE_ROW
,13,3.0,NON_OBSERVATION_NARRATIVE_ROW
,13,4.0,NON_OBSERVATION_NARRATIVE_ROW
,13,5.0,NON_OBSERVATION_NARRATIVE_ROW
,13,6.0,NON_OBSERVATION_NARRATIVE_ROW
,13,20.0,NON_OBSERVATION_NARRATIVE_ROW
,20,2.0,NON_OBSERVATION_NARRATIVE_ROW
,20,3.0,NON_OBSERVATION_NARRATIVE_ROW
,20,6.0,NON_OBSERVATION_NARRATIVE_ROW
,20,7.0,NON_OBSERVATION_NARRATIVE_ROW
,20,8.0,NON_OBSERVATION_NARRATIVE_ROW
,20,9.0,NON_OBSERVATION_NARRATIVE_ROW
,20,11.0,NON_OBSERVATION_NARRATIVE_ROW
,20,12.0,NON_OBSERVATION_NARRATIVE_ROW
,20,14.0,NON_OBSERVATION_NARRATIVE_ROW
,20,16.0,NON_OBSERVATION_NARRATIVE_ROW
,20,17.0,NON_OBSERVATION_NARRATIVE_ROW
,20,18.0,NON_OBSERVATION_NARRATIVE_ROW
,20,19.0,NON_OBSERVATION_NARRATIVE_ROW
,20,20.0,NON_OBSERVATION_NARRATIVE_ROW
,20,21.0,NON_OBSERVATION_NARRATIVE_ROW
,29,4.0,NON_OBSERVATION_NARRATIVE_ROW
,29,5.0,NON_OBSERVATION_NARRATIVE_ROW
,29,7.0,NON_OBSERVATION_NARRATIVE_ROW
,29,8.0,NON_OBSERVATION_NARRATIVE_ROW
,29,9.0,NON_OBSERVATION_NARRATIVE_ROW
,29,10.0,NON_OBSERVATION_NARRATIVE_ROW
,29,11.0,NON_OBSERVATION_NARRATIVE_ROW
,29,12.0,NON_OBSERVATION_NARRATIVE_ROW
,29,13.0,NON_OBSERVATION_NARRATIVE_ROW
,29,14.0,NON_OBSERVATION_NARRATIVE_ROW
,29,17.0,NON_OBSERVATION_NARRATIVE_ROW
,29,18.0,NON_OBSERVATION_NARRATIVE_ROW
,37,5.0,NON_OBSERVATION_NARRATIVE_ROW
,40,1.0,NON_OBSERVATION_NARRATIVE_ROW
,40,2.0,NON_OBSERVATION_NARRATIVE_ROW
,40,3.0,NON_OBSERVATION_NARRATIVE_ROW
,40,4.0,NON_OBSERVATION_NARRATIVE_ROW
,40,5.0,NON_OBSERVATION_NARRATIVE_ROW
,40,6.0,NON_OBSERVATION_NARRATIVE_ROW
,40,7.0,NON_OBSERVATION_NARRATIVE_ROW
,40,11.0,NON_OBSERVATION_NARRATIVE_ROW
,40,13.0,NON_OBSERVATION_NARRATIVE_ROW
,40,15.0,NON_OBSERVATION_NARRATIVE_ROW
,40,17.0,NON_OBSERVATION_NARRATIVE_ROW
,40,19.0,NON_OBSERVATION_NARRATIVE_ROW
,40,20.0,NON_OBSERVATION_NARRATIVE_ROW
,48,1.0,NON_OBSERVATION_NARRATIVE_ROW
,48,2.0,NON_OBSERVATION_NARRATIVE_ROW
,48,3.0,NON_OBSERVATION_NARRATIVE_ROW
,48,4.0,NON_OBSERVATION_NARRATIVE_ROW
,48,5.0,NON_OBSERVATION_NARRATIVE_ROW
,48,6.0,NON_OBSERVATION_NARRATIVE_ROW
,48,7.0,NON_OBSERVATION_NARRATIVE_ROW
,48,9.0,NON_OBSERVATION_NARRATIVE_ROW
,48,10.0,NON_OBSERVATION_NARRATIVE_ROW
,54,1.0,NON_OBSERVATION_NARRATIVE_ROW
,54,2.0,NON_OBSERVATION_NARRATIVE_ROW
,54,3.0,NON_OBSERVATION_NARRATIVE_ROW
,54,4.0,NON_OBSERVATION_NARRATIVE_ROW
,54,5.0,NON_OBSERVATION_NARRATIVE_ROW
,54,6.0,NON_OBSERVATION_NARRATIVE_ROW
,54,7.0,NON_OBSERVATION_NARRATIVE_ROW
,54,8.0,NON_OBSERVATION_NARRATIVE_ROW
,54,9.0,NON_OBSERVATION_NARRATIVE_ROW
,54,10.0,NON_OBSERVATION_NARRATIVE_ROW
,54,11.0,NON_OBSERVATION_NARRATIVE_ROW
,54,12.0,NON_OBSERVATION_NARRATIVE_ROW
,54,13.0,NON_OBSERVATION_NARRATIVE_ROW
,54,14.0,NON_OBSERVATION_NARRATIVE_ROW
,54,15.0,NON_OBSERVATION_NARRATIVE_ROW
,54,16.0,NON_OBSERVATION_NARRATIVE_ROW
,54,17.0,NON_OBSERVATION_NARRATIVE_ROW
,54,18.0,NON_OBSERVATION_NARRATIVE_ROW
,54,19.0,NON_OBSERVATION_NARRATIVE_ROW
,54,20.0,NON_OBSERVATION_NARRATIVE_ROW
,54,21.0,NON_OBSERVATION_NARRATIVE_ROW
,54,22.0,NON_OBSERVATION_NARRATIVE_ROW
,54,23.0,NON_OBSERVATION_NARRATIVE_ROW
,54,25.0,NON_OBSERVATION_NARRATIVE_ROW
,54,26.0,NON_OBSERVATION_NARRATIVE_ROW
,54,27.0,NON_OBSERVATION_NARRATIVE_ROW
,54,28.0,NON_OBSERVATION_NARRATIVE_ROW
,54,29.0,NON_OBSERVATION_NARRATIVE_ROW
,54,30.0,NON_OBSERVATION_NARRATIVE_ROW
,54,31.0,NON_OBSERVATION_NARRATIVE_ROW
,54,32.0,NON_OBSERVATION_NARRATIVE_ROW
,54,33.0,NON_OBSERVATION_NARRATIVE_ROW
,54,34.0,NON_OBSERVATION_NARRATIVE_ROW
,54,35.0,NON_OBSERVATION_NARRATIVE_ROW
,54,36.0,NON_OBSERVATION_NARRATIVE_ROW
,54,37.0,NON_OBSERVATION_NARRATIVE_ROW
,54,38.0,NON_OBSERVATION_NARRATIVE_ROW
,54,39.0,NON_OBSERVATION_NARRATIVE_ROW
,54,40.0,NON_OBSERVATION_NARRATIVE_ROW
,54,41.0,NON_OBSERVATION_NARRATIVE_ROW
,54,42.0,NON_OBSERVATION_NARRATIVE_ROW
,54,43.0,NON_OBSERVATION_NARRATIVE_ROW
,54,44.0,NON_OBSERVATION_NARRATIVE_ROW
,54,45.0,NON_OBSERVATION_NARRATIVE_ROW
,61,1.0,NON_OBSERVATION_NARRATIVE_ROW
,61,2.0,NON_OBSERVATION_NARRATIVE_ROW
,61,3.0,NON_OBSERVATION_NARRATIVE_ROW
,67,3.0,NON_OBSERVATION_NARRATIVE_ROW
,67,5.0,NON_OBSERVATION_NARRATIVE_ROW
,67,7.0,NON_OBSERVATION_NARRATIVE_ROW
,67,10.0,NON_OBSERVATION_NARRATIVE_ROW
,67,20.0,NON_OBSERVATION_NARRATIVE_ROW
,67,23.0,NON_OBSERVATION_NARRATIVE_ROW
,67,25.0,NON_OBSERVATION_NARRATIVE_ROW
,67,30.0,NON_OBSERVATION_NARRATIVE_ROW
,67,36.0,NON_OBSERVATION_NARRATIVE_ROW
,67,37.0,NON_OBSERVATION_NARRATIVE_ROW
,67,38.0,NON_OBSERVATION_NARRATIVE_ROW
,15,1.0,NON_OBSERVATION_NARRATIVE_ROW
,15,2.0,NON_OBSERVATION_NARRATIVE_ROW
,19,1.0,NON_OBSERVATION_NARRATIVE_ROW
,19,2.0,NON_OBSERVATION_NARRATIVE_ROW
,19,3.0,NON_OBSERVATION_NARRATIVE_ROW
,19,4.0,NON_OBSERVATION_NARRATIVE_ROW
,19,5.0,NON_OBSERVATION_NARRATIVE_ROW
,19,6.0,NON_OBSERVATION_NARRATIVE_ROW
,19,7.0,NON_OBSERVATION_NARRATIVE_ROW
,28,1.0,NON_OBSERVATION_NARRATIVE_ROW
,28,2.0,NON_OBSERVATION_NARRATIVE_ROW
,28,3.0,NON_OBSERVATION_NARRATIVE_ROW
,28,4.0,NON_OBSERVATION_NARRATIVE_ROW
,33,1.0,NON_OBSERVATION_NARRATIVE_ROW
,33,2.0,NON_OBSERVATION_NARRATIVE_ROW
,33,3.0,NON_OBSERVATION_NARRATIVE_ROW
,41,5.0,NON_OBSERVATION_NARRATIVE_ROW
,41,7.0,NON_OBSERVATION_NARRATIVE_ROW
,41,8.0,NON_OBSERVATION_NARRATIVE_ROW
,41,13.0,NON_OBSERVATION_NARRATIVE_ROW
,41,16.0,NON_OBSERVATION_NARRATIVE_ROW
,41,19.0,NON_OBSERVATION_NARRATIVE_ROW
,41,24.0,NON_OBSERVATION_NARRATIVE_ROW
,41,25.0,NON_OBSERVATION_NARRATIVE_ROW
,41,26.0,NON_OBSERVATION_NARRATIVE_ROW
,41,28.0,NON_OBSERVATION_NARRATIVE_ROW
,49,1.0,NON_OBSERVATION_NARRATIVE_ROW
,49,2.0,NON_OBSERVATION_NARRATIVE_ROW
,49,3.0,NON_OBSERVATION_NARRATIVE_ROW
,49,4.0,NON_OBSERVATION_NARRATIVE_ROW
,49,5.0,NON_OBSERVATION_NARRATIVE_ROW
,49,6.0,NON_OBSERVATION_NARRATIVE_ROW
,49,7.0,NON_OBSERVATION_NARRATIVE_ROW
,49,8.0,NON_OBSERVATION_NARRATIVE_ROW
,49,12.0,NON_OBSERVATION_NARRATIVE_ROW
,49,18.0,NON_OBSERVATION_NARRATIVE_ROW
,49,19.0,NON_OBSERVATION_NARRATIVE_ROW
,18,1.0,NON_OBSERVATION_NARRATIVE_ROW
,18,2.0,NON_OBSERVATION_NARRATIVE_ROW
,18,3.0,NON_OBSERVATION_NARRATIVE_ROW
,18,4.0,NON_OBSERVATION_NARRATIVE_ROW
,18,5.0,NON_OBSERVATION_NARRATIVE_ROW
,18,6.0,NON_OBSERVATION_NARRATIVE_ROW
,18,34.0,NON_OBSERVATION_NARRATIVE_ROW
,18,35.0,NON_OBSERVATION_NARRATIVE_ROW
,28,1.0,NON_OBSERVATION_NARRATIVE_ROW
,28,2.0,NON_OBSERVATION_NARRATIVE_ROW
,28,3.0,NON_OBSERVATION_NARRATIVE_ROW
,28,4.0,NON_OBSERVATION_NARRATIVE_ROW
,28,5.0,NON_OBSERVATION_NARRATIVE_ROW
,28,6.0,NON_OBSERVATION_NARRATIVE_ROW
,34,1.0,NON_OBSERVATION_NARRATIVE_ROW
,34,2.0,NON_OBSERVATION_NARRATIVE_ROW
,34,3.0,NON_OBSERVATION_NARRATIVE_ROW
,34,4.0,NON_OBSERVATION_NARRATIVE_ROW
,34,5.0,NON_OBSERVATION_NARRATIVE_ROW
,34,6.0,NON_OBSERVATION_NARRATIVE_ROW
,34,31.0,NON_OBSERVATION_NARRATIVE_ROW
,40,1.0,NON_OBSERVATION_NARRATIVE_ROW
,40,4.0,NON_OBSERVATION_NARRATIVE_ROW
,40,6.0,NON_OBSERVATION_NARRATIVE_ROW
,40,7.0,NON_OBSERVATION_NARRATIVE_ROW
,40,8.0,NON_OBSERVATION_NARRATIVE_ROW
,40,9.0,NON_OBSERVATION_NARRATIVE_ROW
,45,1.0,NON_OBSERVATION_NARRATIVE_ROW
,45,4.0,NON_OBSERVATION_NARRATIVE_ROW
,45,5.0,NON_OBSERVATION_NARRATIVE_ROW
,45,6.0,NON_OBSERVATION_NARRATIVE_ROW
,45,7.0,NON_OBSERVATION_NARRATIVE_ROW
,18,1.0,NON_OBSERVATION_NARRATIVE_ROW
,18,2.0,NON_OBSERVATION_NARRATIVE_ROW
,18,3.0,NON_OBSERVATION_NARRATIVE_ROW
,18,4.0,NON_OBSERVATION_NARRATIVE_ROW
,18,5.0,NON_OBSERVATION_NARRATIVE_ROW
,18,6.0,NON_OBSERVATION_NARRATIVE_ROW
,18,8.0,NON_OBSERVATION_NARRATIVE_ROW
,18,9.0,NON_OBSERVATION_NARRATIVE_ROW
,18,10.0,NON_OBSERVATION_NARRATIVE_ROW
,18,11.0,NON_OBSERVATION_NARRATIVE_ROW
,18,12.0,NON_OBSERVATION_NARRATIVE_ROW
,18,13.0,NON_OBSERVATION_NARRATIVE_ROW
,18,14.0,NON_OBSERVATION_NARRATIVE_ROW
,18,15.0,NON_OBSERVATION_NARRATIVE_ROW
,18,16.0,NON_OBSERVATION_NARRATIVE_ROW
,18,17.0,NON_OBSERVATION_NARRATIVE_ROW
,25,1.0,NON_OBSERVATION_NARRATIVE_ROW
,25,2.0,NON_OBSERVATION_NARRATIVE_ROW
,25,3.0,NON_OBSERVATION_NARRATIVE_ROW
,25,4.0,NON_OBSERVATION_NARRATIVE_ROW
,25,5.0,NON_OBSERVATION_NARRATIVE_ROW
,25,6.0,NON_OBSERVATION_NARRATIVE_ROW
,25,10.0,NON_OBSERVATION_NARRATIVE_ROW
,25,13.0,NON_OBSERVATION_NARRATIVE_ROW
,25,22.0,NON_OBSERVATION_NARRATIVE_ROW
,25,23.0,NON_OBSERVATION_NARRATIVE_ROW
,29,1.0,NON_OBSERVATION_NARRATIVE_ROW
,29,2.0,NON_OBSERVATION_NARRATIVE_ROW
,29,3.0,NON_OBSERVATION_NARRATIVE_ROW
,29,4.0,NON_OBSERVATION_NARRATIVE_ROW
,29,5.0,NON_OBSERVATION_NARRATIVE_ROW
,29,6.0,NON_OBSERVATION_NARRATIVE_ROW
,29,18.0,NON_OBSERVATION_NARRATIVE_ROW
,29,20.0,NON_OBSERVATION_NARRATIVE_ROW
,29,27.0,NON_OBSERVATION_NARRATIVE_ROW
,30,1.0,NON_OBSERVATION_NARRATIVE_ROW
,30,2.0,NON_OBSERVATION_NARRATIVE_ROW
,30,3.0,NON_OBSERVATION_NARRATIVE_ROW
,30,4.0,NON_OBSERVATION_NARRATIVE_ROW
,30,5.0,NON_OBSERVATION_NARRATIVE_ROW
,30,6.0,NON_OBSERVATION_NARRATIVE_ROW
,30,7.0,NON_OBSERVATION_NARRATIVE_ROW
,30,17.0,NON_OBSERVATION_NARRATIVE_ROW
,30,18.0,NON_OBSERVATION_NARRATIVE_ROW
,33,1.0,NON_OBSERVATION_NARRATIVE_ROW
,33,2.0,NON_OBSERVATION_NARRATIVE_ROW
,33,3.0,NON_OBSERVATION_NARRATIVE_ROW
,33,4.0,NON_OBSERVATION_NARRATIVE_ROW
,33,5.0,NON_OBSERVATION_NARRATIVE_ROW
,33,6.0,NON_OBSERVATION_NARRATIVE_ROW
,33,7.0,NON_OBSERVATION_NARRATIVE_ROW
,33,10.0,NON_OBSERVATION_NARRATIVE_ROW
,33,29.0,NON_OBSERVATION_NARRATIVE_ROW
,33,32.0,NON_OBSERVATION_NARRATIVE_ROW
,33,37.0,NON_OBSERVATION_NARRATIVE_ROW
,33,38.0,NON_OBSERVATION_NARRATIVE_ROW
,14,1.0,NON_OBSERVATION_NARRATIVE_ROW
,14,6.0,NON_OBSERVATION_NARRATIVE_ROW
,14,8.0,NON_OBSERVATION_NARRATIVE_ROW
,14,9.0,NON_OBSERVATION_NARRATIVE_ROW
,14,10.0,NON_OBSERVATION_NARRATIVE_ROW
,14,12.0,NON_OBSERVATION_NARRATIVE_ROW
,14,14.0,NON_OBSERVATION_NARRATIVE_ROW
,14,15.0,NON_OBSERVATION_NARRATIVE_ROW
,14,18.0,NON_OBSERVATION_NARRATIVE_ROW
,14,24.0,NON_OBSERVATION_NARRATIVE_ROW
,14,25.0,NON_OBSERVATION_NARRATIVE_ROW
,14,27.0,NON_OBSERVATION_NARRATIVE_ROW
,14,29.0,NON_OBSERVATION_NARRATIVE_ROW
,14,30.0,NON_OBSERVATION_NARRATIVE_ROW
,14,31.0,NON_OBSERVATION_NARRATIVE_ROW
,14,32.0,NON_OBSERVATION_NARRATIVE_ROW
,21,3.0,NON_OBSERVATION_NARRATIVE_ROW
,21,4.0,NON_OBSERVATION_NARRATIVE_ROW
,21,5.0,NON_OBSERVATION_NARRATIVE_ROW
,21,6.0,NON_OBSERVATION_NARRATIVE_ROW
,28,5.0,NON_OBSERVATION_NARRATIVE_ROW
,28,6.0,NON_OBSERVATION_NARRATIVE_ROW
,28,7.0,NON_OBSERVATION_NARRATIVE_ROW
,36,1.0,NON_OBSERVATION_NARRATIVE_ROW
,36,2.0,NON_OBSERVATION_NARRATIVE_ROW
,36,3.0,NON_OBSERVATION_NARRATIVE_ROW
,36,4.0,NON_OBSERVATION_NARRATIVE_ROW
,36,5.0,NON_OBSERVATION_NARRATIVE_ROW
,36,6.0,NON_OBSERVATION_NARRATIVE_ROW
,36,7.0,NON_OBSERVATION_NARRATIVE_ROW
,36,8.0,NON_OBSERVATION_NARRATIVE_ROW
,36,9.0,NON_OBSERVATION_NARRATIVE_ROW
,36,10.0,NON_OBSERVATION_NARRATIVE_ROW
,36,11.0,NON_OBSERVATION_NARRATIVE_ROW
,36,12.0,NON_OBSERVATION_NARRATIVE_ROW
,36,13.0,NON_OBSERVATION_NARRATIVE_ROW
,36,14.0,NON_OBSERVATION_NARRATIVE_ROW
,36,15.0,NON_OBSERVATION_NARRATIVE_ROW
,36,17.0,NON_OBSERVATION_NARRATIVE_ROW
,36,18.0,NON_OBSERVATION_NARRATIVE_ROW
,36,20.0,NON_OBSERVATION_NARRATIVE_ROW
,36,21.0,NON_OBSERVATION_NARRATIVE_ROW
,36,22.0,NON_OBSERVATION_NARRATIVE_ROW
,36,23.0,NON_OBSERVATION_NARRATIVE_ROW
,36,24.0,NON_OBSERVATION_NARRATIVE_ROW
,36,25.0,NON_OBSERVATION_NARRATIVE_ROW
,36,26.0,NON_OBSERVATION_NARRATIVE_ROW
,36,28.0,NON_OBSERVATION_NARRATIVE_ROW
,36,31.0,NON_OBSERVATION_NARRATIVE_ROW
,36,32.0,NON_OBSERVATION_NARRATIVE_ROW
,36,33.0,NON_OBSERVATION_NARRATIVE_ROW
,42,4.0,NON_OBSERVATION_NARRATIVE_ROW
,42,10.0,NON_OBSERVATION_NARRATIVE_ROW
,42,11.0,NON_OBSERVATION_NARRATIVE_ROW
,45,1.0,NON_OBSERVATION_NARRATIVE_ROW
,45,2.0,NON_OBSERVATION_NARRATIVE_ROW
,45,3.0,NON_OBSERVATION_NARRATIVE_ROW
,45,8.0,NON_OBSERVATION_NARRATIVE_ROW
,45,11.0,NON_OBSERVATION_NARRATIVE_ROW
,45,12.0,NON_OBSERVATION_NARRATIVE_ROW
,45,15.0,NON_OBSERVATION_NARRATIVE_ROW
,45,17.0,NON_OBSERVATION_NARRATIVE_ROW
,45,18.0,NON_OBSERVATION_NARRATIVE_ROW
,45,20.0,NON_OBSERVATION_NARRATIVE_ROW
,45,22.0,NON_OBSERVATION_NARRATIVE_ROW
,45,23.0,NON_OBSERVATION_NARRATIVE_ROW
,45,24.0,NON_OBSERVATION_NARRATIVE_ROW
,45,27.0,NON_OBSERVATION_NARRATIVE_ROW
,45,28.0,NON_OBSERVATION_NARRATIVE_ROW
,45,29.0,NON_OBSERVATION_NARRATIVE_ROW
,16,1.0,NON_OBSERVATION_NARRATIVE_ROW
,16,2.0,NON_OBSERVATION_NARRATIVE_ROW
,16,3.0,NON_OBSERVATION_NARRATIVE_ROW
,16,4.0,NON_OBSERVATION_NARRATIVE_ROW
,16,5.0,NON_OBSERVATION_NARRATIVE_ROW
,16,6.0,NON_OBSERVATION_NARRATIVE_ROW
,16,7.0,NON_OBSERVATION_NARRATIVE_ROW
,16,8.0,NON_OBSERVATION_NARRATIVE_ROW
,16,17.0,NON_OBSERVATION_NARRATIVE_ROW
,16,25.0,NON_OBSERVATION_NARRATIVE_ROW
,23,4.0,NON_OBSERVATION_NARRATIVE_ROW
,23,5.0,NON_OBSERVATION_NARRATIVE_ROW
,23,6.0,NON_OBSERVATION_NARRATIVE_ROW
,29,1.0,NON_OBSERVATION_NARRATIVE_ROW
,29,2.0,NON_OBSERVATION_NARRATIVE_ROW
,29,3.0,NON_OBSERVATION_NARRATIVE_ROW
,29,4.0,NON_OBSERVATION_NARRATIVE_ROW
