filename,canonical_filename,is_canonical,is_redundant_duplicate,file_size_bytes,sha256,status,notes
3B-HHR.MS.MRG.3IMERG.20110617-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110617-S150000-E152959.0900.V07B.HDF5,True,False,8206049,340f4b1d84c268e7ac1ae1b34f973c82d3a94758c5493ffdb6def8dbd0d5870d,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110617-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110617-S180000-E182959.1080.V07B.HDF5,True,False,7940220,f08616b454d7555ac9c671bf8860efe26e0d8959a0e0f5807be2741d81480223,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110617-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110617-S210000-E212959.1260.V07B.HDF5,True,False,8038956,06934f902018e80ff1c11e5cf0f84c5a90f10d0a3799768bed882e87d7317eb1,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110618-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110618-S000000-E002959.0000.V07B.HDF5,True,False,7791376,c9952f18dcba270c90c64e8cc43bd62040c177146f142453d4feb51e923e62d7,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110618-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110618-S030000-E032959.0180.V07B.HDF5,True,False,7967449,de613b658bf9b5340da674fb1a6a6f0e09127b8a3c18ca4bc3c2c0678bfa3447,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110618-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110618-S060000-E062959.0360.V07B.HDF5,True,False,7850075,90cfac37652f567f9030f1c4b0814ec3a99407e6e8a44c92425befe1e61ff321,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110618-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110618-S090000-E092959.0540.V07B.HDF5,True,False,8209338,b2f2394ba407e0fd8543d3a91d481c41a9ffaada49afe93c87461b44312d6b42,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110618-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110618-S120000-E122959.0720.V07B.HDF5,True,False,7939430,da384468b534a18099c67c3e087d1c62f92e11ec440afb0db39467ee49e61a11,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110618-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110618-S150000-E152959.0900.V07B.HDF5,True,False,8097417,efa8a969a04946c01cc5d3ca652a309d5b2a0b4e439c4604c3320729d790f33f,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110618-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110618-S180000-E182959.1080.V07B.HDF5,True,False,8024363,b2fd7f2127a19320576dc11ead441ca444f441f10501dd6f253df4a88dbcd8fb,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110618-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110618-S210000-E212959.1260.V07B.HDF5,True,False,8155911,650e32ed1ffaa0863eb8ca3ff8f4f470ce4bcac8aaab1dbef481c0255c6f91db,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110619-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110619-S000000-E002959.0000.V07B.HDF5,True,False,7933329,3d026e4346c6e4387d221138f54807b3be87e64108d595b398ae571a20cfa9a2,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110619-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110619-S030000-E032959.0180.V07B.HDF5,True,False,7929457,457e9b0deae6d91d2752864fa3fab56964ee83ecca79884e1334f1f79df65394,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110619-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110619-S060000-E062959.0360.V07B.HDF5,True,False,8054151,d7457b2a2d46e8426530aefbbdfcdc62f2a4d4d463e3253371b226cc40eff4d0,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110619-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110619-S090000-E092959.0540.V07B.HDF5,True,False,8274721,35be5d78f5c68a64dad9f0785b044c70f5bf0547f5076ab0752588ff3f285d7d,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110619-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110619-S120000-E122959.0720.V07B.HDF5,True,False,8283611,392d10e67f8eddf8ed8d660fe0d53403c901f9323f3c9669e0693c720d009333,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110619-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110619-S150000-E152959.0900.V07B.HDF5,True,False,8234069,a2a1d4dce820436c883451856e9cc78b84b01f979501623c151b41ad743da315,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110619-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110619-S180000-E182959.1080.V07B.HDF5,True,False,8314289,8a2fad69e6bd40a4e001ec2ce08f5e47fab6ac7c4794bf986166a1a8981106fe,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110619-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110619-S210000-E212959.1260.V07B.HDF5,True,False,8138045,a06e0510ac48f1faef85d1c22c1c9e72c9e9898a3d8d870d2c852384f1b2b006,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110620-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110620-S000000-E002959.0000.V07B.HDF5,True,False,7884769,28d780a0aab0e2180b8759081bf4fa1c033f3345221bcd36be261d373291973e,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110620-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110620-S030000-E032959.0180.V07B.HDF5,True,False,7870360,246da7a21df054e9cd45d61dd7c0acd30ca10bbd1756350e29854b9c8d46f00f,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110620-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110620-S060000-E062959.0360.V07B.HDF5,True,False,7955526,ef80d13bce55dba0b7d3feb3df6b6898743e1a01eab28bfd3691c0a2641f18e7,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110620-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110620-S090000-E092959.0540.V07B.HDF5,True,False,7992019,2c3996fcefd29b1a2850a886a23bab63dd33b594f6e8b295bc64e4b17363e367,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110620-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110620-S120000-E122959.0720.V07B.HDF5,True,False,7972991,2d3dc1f4f2cf8d4237ce6d20c3247ed7888ca66e71a8ece45638a97fc24bc843,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110620-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110620-S150000-E152959.0900.V07B.HDF5,True,False,7968657,fb48f70c137a705d93d9c15db38d1a7f8e84f3d5b5910361f3013b2b5ca23808,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20110620-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20110620-S180000-E182959.1080.V07B.HDF5,True,False,7853296,904b54a786198f1a008cfd551b786ecb1f97cd5567010bef5c266cc45dd93086,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111028-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111028-S150000-E152959.0900.V07B.HDF5,True,False,7339923,008fe1618d36764dbcaf87044936b93b2f8a2f81fab009e96461621494cbaa88,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111028-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111028-S180000-E182959.1080.V07B.HDF5,True,False,7499161,7cb05d10876cbb8a4e50951afe033536a9c42291d49445844b3a84e015f4d995,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111028-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111028-S210000-E212959.1260.V07B.HDF5,True,False,7559167,ec9fe53c9b5c6f54c36e9d7b0eda491a354d04ee4085526373dc659b3df3338e,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111029-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111029-S000000-E002959.0000.V07B.HDF5,True,False,7357293,b20fb121f990911a5624f85fe20241cd7ca5ba4534a8653aeb961293031814a4,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111029-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111029-S030000-E032959.0180.V07B.HDF5,True,False,7438513,53fa50ce53472667d1b068a971f7f4f1ecda04c40f5c5efe33df79e61f013f42,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111029-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111029-S060000-E062959.0360.V07B.HDF5,True,False,7634863,3554c1d85f4d93eb85af48ae5c97fe74d03c02211943349a87e352a0f3a44f0c,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111029-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111029-S090000-E092959.0540.V07B.HDF5,True,False,7507799,c20084d4e88b18a1b3ef2fffb8e345a82e8b8464c0a618f5f44517fdcc582bf6,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111029-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111029-S120000-E122959.0720.V07B.HDF5,True,False,7529498,9b0c9017f1c5541363dcf6361776fac91cf109ab7c20094b0a9e33df7fa8dec7,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111029-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111029-S150000-E152959.0900.V07B.HDF5,True,False,7536391,82258523309693186a7a88b917516bc6cdf9f7b2c506313af6a59b6f3da107a7,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111029-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111029-S180000-E182959.1080.V07B.HDF5,True,False,7830551,e36cdfdce74f9c94514c0d0e54a28407b8196f7477b8e47e7b55762e56cc019b,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111029-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111029-S210000-E212959.1260.V07B.HDF5,True,False,7748420,1d24c07dc375ce23918d761ad979516bd73964c7db3cf9990a4c31c94e67f0fe,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111030-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111030-S000000-E002959.0000.V07B.HDF5,True,False,7582856,3f75082fad76eef470a226d2b6bb85a05077557c011c16b67270b1569c000525,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111030-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111030-S030000-E032959.0180.V07B.HDF5,True,False,7521962,aa1dc396be864a1b8ea85db175b0368326f975d69b733d9d9bcdd70b965034c0,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111030-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111030-S060000-E062959.0360.V07B.HDF5,True,False,7703836,756991f14f7094c84daf52af966d5467da93023e3ed5dc8144dd91390cc4543e,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111030-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111030-S090000-E092959.0540.V07B.HDF5,True,False,7607767,897493a51b65b3bcce7deebf55eae9913cb8c41a780728deb34a53e2b0c952a7,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111030-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111030-S120000-E122959.0720.V07B.HDF5,True,False,7437686,c48e1bf432f0953eceb513609d8fa6975bc757b299cecbb95ccc7425850a1c2c,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111030-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111030-S150000-E152959.0900.V07B.HDF5,True,False,7675492,1a70c75eef6983fa1d91c833702336ec63fd3bb26dc0a8d39d1c166a287d38f8,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111030-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111030-S180000-E182959.1080.V07B.HDF5,True,False,7789160,af80a4f60567c1fa49274e9d3748eced2f8fab82fe42dd04c4e59fa8c1daa538,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111030-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111030-S210000-E212959.1260.V07B.HDF5,True,False,7802054,76f717c6d7bb2265fc3b171cb9d7dbc88318034ffc31fb3846af2bca394058a9,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111031-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111031-S000000-E002959.0000.V07B.HDF5,True,False,7743853,3e726e03a4b8cd59eda8b3c9e90fe73e6c2dae295d4adddef196412e47e71a4c,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111031-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111031-S030000-E032959.0180.V07B.HDF5,True,False,7754210,9057baac1fa32fe2f200ebbf7cf43ca3fa07825dabbc00f0d4837f33a05283eb,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111031-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111031-S060000-E062959.0360.V07B.HDF5,True,False,7820577,3b490359c807a231a5b73c4535a308f94d0c4ff5d3bc6b2f3b7de2c49e2aa893,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111031-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111031-S090000-E092959.0540.V07B.HDF5,True,False,7705835,136dd4f262215d7e512a0bcf33f448636a0f6e82b56607a8b379ca1337877d63,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111031-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111031-S120000-E122959.0720.V07B.HDF5,True,False,7564748,be9bc49a9fe9be7a225d7f1d97af260de15dd3b7fb9dda11e5d40842f9b36ff3,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111031-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111031-S150000-E152959.0900.V07B.HDF5,True,False,7513477,e7737d671d6967245e77edda58b3bc206872649c38007790c8a743392c0c7f41,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111031-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111031-S180000-E182959.1080.V07B.HDF5,True,False,7658177,f87641aeeb2442779b3cabd8b4527a2d02ee152fa451ed40983cde8aba9a69fd,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111105-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111105-S150000-E152959.0900.V07B.HDF5,True,False,7803074,ce20deb6bf8ed4d7145c1914864222bda60b3346c66573cad2c036df01c71de9,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111105-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111105-S180000-E182959.1080.V07B.HDF5,True,False,8149104,930b69e88f65f407bf455c5194d645f9dbe30b50bab0de5da0c0d35c00fc9b70,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111105-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111105-S210000-E212959.1260.V07B.HDF5,True,False,8129939,79b0bc00e53df852dac899b9797ebb81b7543b3968df8e65d5c5b50d9659efce,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111106-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111106-S000000-E002959.0000.V07B.HDF5,True,False,7769807,134918825f8d3a04c85b5f324f1aa50a48e892829efb794a6fa47fdffff2fecd,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111106-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111106-S030000-E032959.0180.V07B.HDF5,True,False,7921615,755fb203c3e9d9e231bdbaecd8ea0557e227ed687ca7b87e48cfce53aa62304c,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111106-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111106-S060000-E062959.0360.V07B.HDF5,True,False,8150692,4b55ef0cfaffa766f856c3c7616ab8350c2d5259a272bba011d2415cac45e349,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111106-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111106-S090000-E092959.0540.V07B.HDF5,True,False,8006960,5a7ce14cf097b59659651b6a460023c982e27e6d6bc23baa3f150894dc12a9a0,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111106-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111106-S120000-E122959.0720.V07B.HDF5,True,False,7791860,f0c18da3b64ef34446a7afb2d4c00f85077c759727104af7a048f9adc045a637,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111106-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111106-S150000-E152959.0900.V07B.HDF5,True,False,7900036,942e7442e9a1317da2b1064b09a5b45b4c3b62b53ae1616c03e986c0e0de31bf,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111106-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111106-S180000-E182959.1080.V07B.HDF5,True,False,7975368,e43aa96c30b67cc77016cd7c0b786f87e8d708b6ae83912f1b10b1fc56f1a083,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111106-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111106-S210000-E212959.1260.V07B.HDF5,True,False,7828597,0d75ffebdcdee25c366f5616391e571b06a9e96b7c9986119b1bd0f34b6693f0,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111107-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111107-S000000-E002959.0000.V07B.HDF5,True,False,7636935,c6763e1a725804789e44dd1b33b9f828ddae8d34f8ae87fab410168f4b4ffd9a,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111107-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111107-S030000-E032959.0180.V07B.HDF5,True,False,7727397,065a0c1bace3f6ada69355b6c70f3393d519460e44768ecefd24426fb634acb8,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111107-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111107-S060000-E062959.0360.V07B.HDF5,True,False,7834784,e8253d4e8128f464c1cf1af6ff653e9a78f498040ee7627cb8d89f50c1d26d68,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111107-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111107-S090000-E092959.0540.V07B.HDF5,True,False,7773358,99920df86a0d3c977b38429d105348e97c21147fbc488842af24aaaf3d23e517,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111107-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111107-S120000-E122959.0720.V07B.HDF5,True,False,7624908,588928930ca8663911907745bba2fadc3d7d0a4a32fb76d6a6f63f906cd92743,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111107-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111107-S150000-E152959.0900.V07B.HDF5,True,False,7789379,930862a0d36deef0db2a77251ae9ec7efee6b56da8597efe5b492195977e62be,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111107-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111107-S180000-E182959.1080.V07B.HDF5,True,False,7975168,a3b8abcd2eadabd378d31ee4320ea4a8d6b7d23083f05336ff08fc32f4e413f7,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111107-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111107-S210000-E212959.1260.V07B.HDF5,True,False,8052832,809c8876cc4262bbe86965a3c2764bd35d591c3b4b6a0d7e5e7ee903bf046411,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111108-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111108-S000000-E002959.0000.V07B.HDF5,True,False,7845543,c7b04f71d0a55c97a46e8279bddc3753d6c3067f1880873c6ed95553aa5aaed5,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111125-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111125-S150000-E152959.0900.V07B.HDF5,True,False,7696189,eef1e8dc6d496899bbf178b3bce884f2073d80a88f6a4689da33e876d7514d53,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111125-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111125-S180000-E182959.1080.V07B.HDF5,True,False,8072844,282aac8970e934a71c98e666b6e66ff214713d360ba6473ed77914cbd07787e7,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111125-S210000-E212959.1260.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111125-S210000-E212959.1260.V07B.HDF5,True,False,7849267,ff04d35511b603fe709cceadf9aed57ede736b06239251396bfd173709ef2879,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111126-S000000-E002959.0000.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111126-S000000-E002959.0000.V07B.HDF5,True,False,7587775,43d817f906decf8abdc83a348465c8a2047181609b185e11ac34029d1cb1a719,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111126-S030000-E032959.0180.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111126-S030000-E032959.0180.V07B.HDF5,True,False,7684015,7ac6ec3aafef7831014e09493bdfee19390bd91892c1c6f270de049b0554ed9f,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111126-S060000-E062959.0360.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111126-S060000-E062959.0360.V07B.HDF5,True,False,7782575,976cbc7b3a0166af3da75b71f60c4a416c3d2807e94ba2a60f69d524fde82d38,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111126-S090000-E092959.0540.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111126-S090000-E092959.0540.V07B.HDF5,True,False,7732956,e3c16f02c27df3c0574645f6abae06d300aa7c076719758b52482c479c85f8ac,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111126-S120000-E122959.0720.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111126-S120000-E122959.0720.V07B.HDF5,True,False,7628800,801af7077b9b9ae6175645010a2c43b1b18563bee00bad1cbc13e0bef0e54407,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111126-S150000-E152959.0900.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111126-S150000-E152959.0900.V07B.HDF5,True,False,7618448,41dd7ce3904ffe2cc2aafd3d8db1cb8f4c99f54768a85a9186cd9af823dc29d3,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
3B-HHR.MS.MRG.3IMERG.20111126-S180000-E182959.1080.V07B.HDF5,3B-HHR.MS.MRG.3IMERG.20111126-S180000-E182959.1080.V07B.HDF5,True,False,7953746,a6b611b3801382c4110185ef50c834c58db6760da36d0b8c2be538eff9248f2a,CANONICAL_PRIMARY,Official NASA GES DISC canonical granule file
